5000.7	184	0	0
5000.7	185	0	0
5000.88	184	0	0
5001.01	183	0	0
5000.09	180	0	0
5000.28	181	0	0
5000.29	182	0	0
5000.31	183	0	0
5000.7	184	0	0
5000.7	185	0	0
5000.88	184	0	0
5001.01	183	0	0
5000.09	180	0	0
5000.28	181	0	0
5000.29	182	0	0
5000.31	183	0	0
5000.7	184	0	0
5000.7	185	0	0
5000.88	184	0	0
5001.01	183	0	0
5000.09	203	1	0
5000.28	204	1	0
5000.29	205	1	0
5000.31	206	1	0
5000.7	207	1	0
5000.7	208	1	0
5000.88	207	1	0
5001.01	206	1	0
5000.09	207	0	0
5000.28	208	0	0
5000.29	209	0	0
5000.31	210	0	0
5000.7	211	0	0
5000.7	212	0	0
5000.88	211	0	0
5001.01	210	0	0
5000.09	198	0	0
5000.28	199	0	0
5000.29	200	0	0
5000.31	201	0	0
5000.7	202	0	0
5000.7	203	0	0
5000.88	202	0	0
5001.01	201	0	0
5000.09	187	0	0
5000.28	188	0	0
5000.29	189	0	0
5000.31	190	0	0
5000.7	191	0	0
5000.7	192	0	0
5000.88	191	0	0
5001.01	190	0	0
5000.09	190	0	0
5000.28	191	0	0
5000.29	192	0	0
5000.31	193	0	0
5000.7	194	0	0
5000.7	195	0	0
5000.88	194	0	0
5001.01	193	0	0
5000.09	192	1	0
5000.28	193	1	0
5000.29	194	1	0
5000.31	195	1	0
5000.7	196	1	0
5000.7	197	1	0
5000.88	196	1	0
5001.01	195	1	0
5000.09	186	1	0
5000.28	187	1	0
5000.29	188	1	0
5000.31	189	1	0
5000.7	190	1	0
5000.7	191	1	0
5000.88	190	1	0
5001.01	189	1	0
5000.09	182	2	0
5000.28	183	2	0
5000.29	184	2	0
5000.31	185	2	0
5000.7	186	2	0
5000.7	187	2	0
5000.88	186	2	0
5001.01	185	2	0
5000.09	203	4	0
5000.28	204	4	0
5000.29	205	4	0
5000.31	206	4	0
5000.7	207	4	0
5000.7	208	4	0
5000.88	207	4	0
5001.01	206	4	0
5000.09	211	4	0
5000.28	212	4	0
5000.29	213	4	0
5000.31	214	4	0
5000.7	215	4	0
5000.7	216	4	0
5000.88	215	4	0
5001.01	214	4	0
5000.09	214	3	0
5000.28	215	3	0
5000.29	216	3	0
5000.31	217	3	0
5000.7	218	3	0
5000.7	219	3	0
5000.88	218	3	0
5001.01	217	3	0
5000.09	201	3	0
5000.28	202	3	0
5000.29	203	3	0
5000.31	204	3	0
5000.7	205	3	0
5000.7	206	3	0
5000.88	205	3	0
5001.01	204	3	0
5000.09	192	3	0
5000.28	193	3	0
5000.29	194	3	0
5000.31	195	3	0
5000.7	196	3	0
5000.7	197	3	0
5000.88	196	3	0
5001.01	195	3	0
5000.09	188	3	0
5000.28	189	3	0
5000.29	190	3	0
5000.31	191	3	0
5000.7	192	3	0
5000.7	193	3	0
5000.88	192	3	0
5001.01	191	3	0
5000.09	190	4	0
5000.28	191	4	0
5000.29	192	4	0
5000.31	193	4	0
5000.7	194	4	0
5000.7	195	4	0
5000.88	194	4	0
5001.01	193	4	0
5000.09	191	3	0
5000.28	192	3	0
5000.29	193	3	0
5000.31	194	3	0
5000.7	195	3	0
5000.7	196	3	0
5000.88	195	3	0
5001.01	194	3	0
5000.09	191	4	0
5000.28	192	4	0
5000.29	193	4	0
5000.31	194	4	0
5000.7	195	4	0
5000.7	196	4	0
5000.88	195	4	0
5001.01	194	4	0
5000.09	192	4	0
5000.28	193	4	0
5000.29	194	4	0
5000.31	195	4	0
5000.7	196	4	0
5000.7	197	4	0
5000.88	196	4	0
5001.01	195	4	0
5000.09	220	3	0
5000.28	221	3	0
5000.29	222	3	0
5000.31	223	3	0
5000.7	224	3	0
5000.7	225	3	0
5000.88	224	3	0
5001.01	223	3	0
5000.09	221	4	0
5000.28	222	4	0
5000.29	223	4	0
5000.31	224	4	0
5000.7	225	4	0
5000.7	226	4	0
5000.88	225	4	0
5001.01	224	4	0
5000.09	210	3	0
5000.28	211	3	0
5000.29	212	3	0
5000.31	213	3	0
5000.7	214	3	0
5000.7	215	3	0
5000.88	214	3	0
5001.01	213	3	0
5000.09	196	3	0
5000.28	197	3	0
5000.29	198	3	0
5000.31	199	3	0
5000.7	200	3	0
5000.7	201	3	0
5000.88	200	3	0
5001.01	199	3	0
5000.09	202	6	0
5000.28	203	6	0
5000.29	204	6	0
5000.31	205	6	0
5000.7	206	6	0
5000.7	207	6	0
5000.88	206	6	0
5001.01	205	6	0
5000.09	204	5	0
5000.28	205	5	0
5000.29	206	5	0
5000.31	207	5	0
5000.7	208	5	0
5000.7	209	5	0
5000.88	208	5	0
5001.01	207	5	0
5000.09	199	5	0
5000.28	200	5	0
5000.29	201	5	0
5000.31	202	5	0
5000.7	203	5	0
5000.7	204	5	0
5000.88	203	5	0
5001.01	202	5	0
5000.09	198	7	0
5000.28	199	7	0
5000.29	200	7	0
5000.31	201	7	0
5000.7	202	7	0
5000.7	203	7	0
5000.88	202	7	0
5001.01	201	7	0
5000.09	222	7	0
5000.28	223	7	0
5000.29	224	7	0
5000.31	225	7	0
5000.7	226	7	0
5000.7	227	7	0
5000.88	226	7	0
5001.01	225	7	0
5000.09	230	8	0
5000.28	231	8	0
5000.29	232	8	0
5000.31	233	8	0
5000.7	234	8	0
5000.7	235	8	0
5000.88	234	8	0
5001.01	233	8	0
5000.09	232	7	0
5000.28	233	7	0
5000.29	234	7	0
5000.31	235	7	0
5000.7	236	7	0
5000.7	237	7	0
5000.88	236	7	0
5001.01	235	7	0
5000.09	217	7	0
5000.28	218	7	0
5000.29	219	7	0
5000.31	220	7	0
5000.7	221	7	0
5000.7	222	7	0
5000.88	221	7	0
5001.01	220	7	0
5000.09	206	5	0
5000.28	207	5	0
5000.29	208	5	0
5000.31	209	5	0
5000.7	210	5	0
5000.7	211	5	0
5000.88	210	5	0
5001.01	209	5	0
5000.09	202	8	0
5000.28	203	8	0
5000.29	204	8	0
5000.31	205	8	0
5000.7	206	8	0
5000.7	207	8	0
5000.88	206	8	0
5001.01	205	8	0
5000.09	205	8	0
5000.28	206	8	0
5000.29	207	8	0
5000.31	208	8	0
5000.7	209	8	0
5000.7	210	8	0
5000.88	209	8	0
5001.01	208	8	0
5000.09	205	8	0
5000.28	206	8	0
5000.29	207	8	0
5000.31	208	8	0
5000.7	209	8	0
5000.7	210	8	0
5000.88	209	8	0
5001.01	208	8	0
5000.09	205	10	0
5000.28	206	10	0
5000.29	207	10	0
5000.31	208	10	0
5000.7	209	10	0
5000.7	210	10	0
5000.88	209	10	0
5001.01	208	10	0
5000.09	211	9	0
5000.28	212	9	0
5000.29	213	9	0
5000.31	214	9	0
5000.7	215	9	0
5000.7	216	9	0
5000.88	215	9	0
5001.01	214	9	0
5000.09	236	10	0
5000.28	237	10	0
5000.29	238	10	0
5000.31	239	10	0
5000.7	240	10	0
5000.7	241	10	0
5000.88	240	10	0
5001.01	239	10	0
5000.09	236	8	0
5000.28	237	8	0
5000.29	238	8	0
5000.31	239	8	0
5000.7	240	8	0
5000.7	241	8	0
5000.88	240	8	0
5001.01	239	8	0
5000.09	224	6	0
5000.28	225	6	0
5000.29	226	6	0
5000.31	227	6	0
5000.7	228	6	0
5000.7	229	6	0
5000.88	228	6	0
5001.01	227	6	0
5000.09	212	7	0
5000.28	213	7	0
5000.29	214	7	0
5000.31	215	7	0
5000.7	216	7	0
5000.7	217	7	0
5000.88	216	7	0
5001.01	215	7	0
5000.09	216	11	0
5000.28	217	11	0
5000.29	218	11	0
5000.31	219	11	0
5000.7	220	11	0
5000.7	221	11	0
5000.88	220	11	0
5001.01	219	11	0
5000.09	219	10	0
5000.28	220	10	0
5000.29	221	10	0
5000.31	222	10	0
5000.7	223	10	0
5000.7	224	10	0
5000.88	223	10	0
5001.01	222	10	0
5000.09	214	10	0
5000.28	215	10	0
5000.29	216	10	0
5000.31	217	10	0
5000.7	218	10	0
5000.7	219	10	0
5000.88	218	10	0
5001.01	217	10	0
5000.09	207	16	0
5000.28	208	16	0
5000.29	209	16	0
5000.31	210	16	0
5000.7	211	16	0
5000.7	212	16	0
5000.88	211	16	0
5001.01	210	16	0
5000.09	228	20	0
5000.28	229	20	0
5000.29	230	20	0
5000.31	231	20	0
5000.7	232	20	0
5000.7	233	20	0
5000.88	232	20	0
5001.01	231	20	0
5000.09	235	19	0
5000.28	236	19	0
5000.29	237	19	0
5000.31	238	19	0
5000.7	239	19	0
5000.7	240	19	0
5000.88	239	19	0
5001.01	238	19	0
5000.09	236	19	0
5000.28	237	19	0
5000.29	238	19	0
5000.31	239	19	0
5000.7	240	19	0
5000.7	241	19	0
5000.88	240	19	0
5001.01	239	19	0
5000.09	220	21	0
5000.28	221	21	0
5000.29	222	21	0
5000.31	223	21	0
5000.7	224	21	0
5000.7	225	21	0
5000.88	224	21	0
5001.01	223	21	0
5000.09	205	24	0
5000.28	206	24	0
5000.29	207	24	0
5000.31	208	24	0
5000.7	209	24	0
5000.7	210	24	0
5000.88	209	24	0
5001.01	208	24	0
5000.09	200	28	0
5000.28	201	28	0
5000.29	202	28	0
5000.31	203	28	0
5000.7	204	28	0
5000.7	205	28	0
5000.88	204	28	0
5001.01	203	28	0
5000.09	208	31	0
5000.28	209	31	0
5000.29	210	31	0
5000.31	211	31	0
5000.7	212	31	0
5000.7	213	31	0
5000.88	212	31	0
5001.01	211	31	0
5000.09	204	31	0
5000.28	205	31	0
5000.29	206	31	0
5000.31	207	31	0
5000.7	208	31	0
5000.7	209	31	0
5000.88	208	31	0
5001.01	207	31	0
5000.09	205	34	0
5000.28	206	34	0
5000.29	207	34	0
5000.31	208	34	0
5000.7	209	34	0
5000.7	210	34	0
5000.88	209	34	0
5001.01	208	34	0
5000.09	210	31	0
5000.28	211	31	0
5000.29	212	31	0
5000.31	213	31	0
5000.7	214	31	0
5000.7	215	31	0
5000.88	214	31	0
5001.01	213	31	0
5000.09	237	30	0
5000.28	238	30	0
5000.29	239	30	0
5000.31	240	30	0
5000.7	241	30	0
5000.7	240	30	0
5000.88	239	30	0
5001.01	238	30	0
5000.09	238	30	0
5000.28	239	30	0
5000.29	240	30	0
5000.31	241	30	0
5000.7	242	30	0
5000.7	241	30	0
5000.88	240	30	0
5001.01	239	30	0
5000.09	225	27	0
5000.28	226	27	0
5000.29	227	27	0
5000.31	228	27	0
5000.7	229	27	0
5000.7	230	27	0
5000.88	229	27	0
5001.01	228	27	0
5000.09	213	25	0
5000.28	214	25	0
5000.29	215	25	0
5000.31	216	25	0
5000.7	217	25	0
5000.7	218	25	0
5000.88	217	25	0
5001.01	216	25	0
5000.09	217	37	0
5000.28	218	37	0
5000.29	219	37	0
5000.31	220	37	0
5000.7	221	37	0
5000.7	222	37	0
5000.88	221	37	0
5001.01	220	37	0
5000.09	221	31	0
5000.28	222	31	0
5000.29	223	31	0
5000.31	224	31	0
5000.7	225	31	0
5000.7	226	31	0
5000.88	225	31	0
5001.01	224	31	0
5000.09	218	29	0
5000.28	219	29	0
5000.29	220	29	0
5000.31	221	29	0
5000.7	222	29	0
5000.7	223	29	0
5000.88	222	29	0
5001.01	221	29	0
5000.09	215	31	0
5000.28	216	31	0
5000.29	217	31	0
5000.31	218	31	0
5000.7	219	31	0
5000.7	220	31	0
5000.88	219	31	0
5001.01	218	31	0
5000.09	241	31	0
5000.28	242	31	0
5000.29	243	31	0
5000.31	244	31	0
5000.7	245	31	0
5000.7	244	31	0
5000.88	243	31	0
5001.01	242	31	0
5000.09	246	29	0
5000.28	247	29	0
5000.29	248	29	0
5000.31	249	29	0
5000.7	250	29	0
5000.7	249	29	0
5000.88	248	29	0
5001.01	247	29	0
5000.09	245	29	0
5000.28	246	29	0
5000.29	247	29	0
5000.31	248	29	0
5000.7	249	29	0
5000.7	248	29	0
5000.88	247	29	0
5001.01	246	29	0
5000.09	230	29	0
5000.28	231	29	0
5000.29	232	29	0
5000.31	233	29	0
5000.7	234	29	0
5000.7	235	29	0
5000.88	234	29	0
5001.01	233	29	0
5000.09	219	34	0
5000.28	220	34	0
5000.29	221	34	0
5000.31	222	34	0
5000.7	223	34	0
5000.7	224	34	0
5000.88	223	34	0
5001.01	222	34	0
5000.09	216	35	0
5000.28	217	35	0
5000.29	218	35	0
5000.31	219	35	0
5000.7	220	35	0
5000.7	221	35	0
5000.88	220	35	0
5001.01	219	35	0
5000.09	230	33	0
5000.28	231	33	0
5000.29	232	33	0
5000.31	233	33	0
5000.7	234	33	0
5000.7	235	33	0
5000.88	234	33	0
5001.01	233	33	0
5000.09	225	34	0
5000.28	226	34	0
5000.29	227	34	0
5000.31	228	34	0
5000.7	229	34	0
5000.7	230	34	0
5000.88	229	34	0
5001.01	228	34	0
5000.09	226	34	0
5000.28	227	34	0
5000.29	228	34	0
5000.31	229	34	0
5000.7	230	34	0
5000.7	231	34	0
5000.88	230	34	0
5001.01	229	34	0
5000.09	232	29	0
5000.28	233	29	0
5000.29	234	29	0
5000.31	235	29	0
5000.7	236	29	0
5000.7	237	29	0
5000.88	236	29	0
5001.01	235	29	0
5000.09	256	27	0
5000.28	257	27	0
5000.29	258	27	0
5000.31	259	27	0
5000.7	260	27	0
5000.7	259	27	0
5000.88	258	27	0
5001.01	257	27	0
5000.09	253	27	0
5000.28	254	27	0
5000.29	255	27	0
5000.31	256	27	0
5000.7	257	27	0
5000.7	256	27	0
5000.88	255	27	0
5001.01	254	27	0
5000.09	248	31	0
5000.28	249	31	0
5000.29	250	31	0
5000.31	251	31	0
5000.7	252	31	0
5000.7	251	31	0
5000.88	250	31	0
5001.01	249	31	0
5000.09	231	30	0
5000.28	232	30	0
5000.29	233	30	0
5000.31	234	30	0
5000.7	235	30	0
5000.7	236	30	0
5000.88	235	30	0
5001.01	234	30	0
5000.09	235	43	0
5000.28	236	43	0
5000.29	237	43	0
5000.31	238	43	0
5000.7	239	43	0
5000.7	238	43	0
5000.88	237	43	0
5001.01	237	42	0
5000.09	238	37	0
5000.28	239	37	0
5000.29	240	37	0
5000.31	241	37	0
5000.7	242	37	0
5000.7	241	37	0
5000.88	240	37	0
5001.01	239	37	0
5000.09	231	34	0
5000.28	232	34	0
5000.29	233	34	0
5000.31	234	34	0
5000.7	235	34	0
5000.7	236	34	0
5000.88	235	34	0
5001.01	234	34	0
5000.09	225	40	0
5000.28	226	40	0
5000.29	227	40	0
5000.31	228	40	0
5000.7	229	40	0
5000.7	230	40	0
5000.88	229	40	0
5001.01	228	40	0
5000.09	246	44	0
5000.28	247	44	0
5000.29	248	44	0
5000.31	249	44	0
5000.7	250	44	0
5000.7	249	44	0
5000.88	248	44	0
5001.01	248	43	0
5000.09	245	47	0
5000.28	246	47	0
5000.29	247	47	0
5000.31	248	47	0
5000.7	249	47	0
5000.7	248	47	0
5000.88	247	47	0
5001.01	247	46	0
5000.03	239	52	1
5000.08	238	53	1
5000.09	237	54	1
5000.09	236	55	1
5000.21	235	56	1
5000.21	236	56	1
5000.26	237	56	1
5000.3	237	55	1
5000.35	236	56	1
5000.36	237	56	1
5000.37	238	56	1
5000.4	239	56	1
5000.43	238	57	1
5000.47	237	58	1
5000.52	236	59	1
5000.55	235	60	1
5000.63	234	61	1
5000.65	233	62	1
5000.68	232	63	1
5000.79	231	64	1
5000.82	230	65	1
5000.91	229	66	1
5000.93	228	67	1
5000.93	227	68	1
5000.98	226	69	1
5001.02	225	70	1
5000.03	210	76	1
5000.09	209	77	1
5000.09	208	78	1
5000.1	207	79	1
5000.23	206	80	1
5000.23	207	80	1
5000.29	207	79	1
5000.33	207	78	1
5000.39	206	79	1
5000.39	207	79	1
5000.4	208	79	1
5000.44	209	79	1
5000.47	210	79	1
5000.51	209	80	1
5000.57	208	81	1
5000.6	207	82	1
5000.69	206	83	1
5000.71	205	84	1
5000.75	204	85	1
5000.87	203	86	1
5000.9	202	87	1
5000.99	201	88	1
5001.01	200	89	1
5000.03	191	100	1
5000.1	190	101	1
5000.1	189	102	1
5000.1	188	103	1
5000.24	187	104	1
5000.24	188	104	1
5000.3	188	103	1
5000.35	188	102	1
5000.41	187	103	1
5000.42	188	103	1
5000.43	189	103	1
5000.47	190	103	1
5000.5	191	103	1
5000.54	190	104	1
5000.61	189	105	1
5000.64	188	106	1
5000.74	187	107	1
5000.76	186	108	1
5000.8	185	109	1
5000.93	184	110	1
5000.96	183	111	1
5001.06	182	112	1
5000.03	174	111	1
5000.1	173	112	1
5000.11	172	113	1
5000.11	171	114	1
5000.26	170	115	1
5000.26	171	115	1
5000.32	171	114	1
5000.37	171	113	1
5000.44	170	114	1
5000.44	171	114	1
5000.45	172	114	1
5000.5	173	114	1
5000.53	174	114	1
5000.58	173	115	1
5000.64	172	116	1
5000.68	171	117	1
5000.78	170	118	1
5000.81	169	119	1
5000.85	168	120	1
5000.98	167	121	1
5001.02	166	122	1
5000.03	181	112	1
5000.1	180	113	1
5000.1	179	114	1
5000.11	178	115	1
5000.25	177	116	1
5000.25	178	116	1
5000.32	178	115	1
5000.36	178	114	1
5000.43	177	115	1
5000.43	178	115	1
5000.44	179	115	1
5000.49	180	115	1
5000.52	181	115	1
5000.56	180	116	1
5000.63	179	117	1
5000.67	178	118	1
5000.76	177	119	1
5000.79	176	120	1
5000.83	175	121	1
5000.96	174	122	1
5000.99	173	123	1
5001.1	172	124	1
5000.03	174	111	1
5000.1	173	112	1
5000.11	172	113	1
5000.11	171	114	1
5000.26	170	115	1
5000.26	171	115	1
5000.32	171	114	1
5000.37	171	113	1
5000.44	170	114	1
5000.44	171	114	1
5000.45	172	114	1
5000.5	173	114	1
5000.53	174	114	1
5000.58	173	115	1
5000.64	172	116	1
5000.68	171	117	1
5000.78	170	118	1
5000.81	169	119	1
5000.85	168	120	1
5000.98	167	121	1
5001.02	166	122	1
5000.03	167	117	1
5000.1	166	118	1
5000.11	165	119	1
5000.11	164	120	1
5000.26	163	121	1
5000.26	164	121	1
5000.33	164	120	1
5000.38	164	119	1
5000.45	163	120	1
5000.45	164	120	1
5000.47	165	120	1
5000.51	166	120	1
5000.54	167	120	1
5000.59	166	121	1
5000.66	165	122	1
5000.7	164	123	1
5000.8	163	124	1
5000.83	162	125	1
5000.87	161	126	1
5001.01	160	127	1
5000.03	164	116	1
5000.1	163	117	1
5000.11	162	118	1
5000.12	161	119	1
5000.27	160	120	1
5000.27	161	120	1
5000.34	161	119	1
5000.38	161	118	1
5000.45	160	119	1
5000.46	161	119	1
5000.47	162	119	1
5000.52	163	119	1
5000.55	164	119	1
5000.6	163	120	1
5000.67	162	121	1
5000.71	161	122	1
5000.81	160	123	1
5000.84	159	124	1
5000.88	158	125	1
5001.02	157	126	1
5000.03	188	114	1
5000.1	187	115	1
5000.1	186	116	1
5000.11	185	117	1
5000.25	184	118	1
5000.25	185	118	1
5000.31	185	117	1
5000.35	185	116	1
5000.42	184	117	1
5000.42	185	117	1
5000.43	186	117	1
5000.47	187	117	1
5000.5	188	117	1
5000.55	187	118	1
5000.61	186	119	1
5000.65	185	120	1
5000.75	184	121	1
5000.77	183	122	1
5000.81	182	123	1
5000.93	181	124	1
5000.97	180	125	1
5001.07	179	126	1
5000.03	188	123	1
5000.1	187	124	1
5000.1	186	125	1
5000.11	185	126	1
5000.25	184	127	1
5000.25	185	127	1
5000.31	185	126	1
5000.35	185	125	1
5000.42	184	126	1
5000.42	185	126	1
5000.43	186	126	1
5000.47	187	126	1
5000.5	188	126	1
5000.55	187	127	1
5000.61	186	128	1
5000.65	185	129	1
5000.75	184	130	1
5000.77	183	131	1
5000.81	182	132	1
5000.93	181	133	1
5000.97	180	134	1
5001.07	179	135	1
5000.03	181	132	1
5000.1	180	133	1
5000.1	179	134	1
5000.11	178	135	1
5000.25	177	136	1
5000.25	178	136	1
5000.32	178	135	1
5000.36	178	134	1
5000.43	177	135	1
5000.43	178	135	1
5000.44	179	135	1
5000.49	180	135	1
5000.52	181	135	1
5000.56	180	136	1
5000.63	179	137	1
5000.67	178	138	1
5000.76	177	139	1
5000.79	176	140	1
5000.83	175	141	1
5000.96	174	142	1
5000.99	173	143	1
5001.1	172	144	1
5000.03	168	125	1
5000.1	167	126	1
5000.11	166	127	1
5000.11	165	128	1
5000.26	164	129	1
5000.26	165	129	1
5000.33	165	128	1
5000.38	165	127	1
5000.45	164	128	1
5000.45	165	128	1
5000.46	166	128	1
5000.51	167	128	1
5000.54	168	128	1
5000.59	167	129	1
5000.66	166	130	1
5000.7	165	131	1
5000.8	164	132	1
5000.83	163	133	1
5000.87	162	134	1
5001.01	161	135	1
5000.03	174	137	1
5000.1	173	138	1
5000.11	172	139	1
5000.11	171	140	1
5000.26	170	141	1
5000.26	171	141	1
5000.32	171	140	1
5000.37	171	139	1
5000.44	170	140	1
5000.44	171	140	1
5000.45	172	140	1
5000.5	173	140	1
5000.53	174	140	1
5000.58	173	141	1
5000.64	172	142	1
5000.68	171	143	1
5000.78	170	144	1
5000.81	169	145	1
5000.85	168	146	1
5000.98	167	147	1
5001.02	166	148	1
5000.09	180	127	0
5000.28	181	127	0
5000.29	182	127	0
5000.31	183	127	0
5000.7	184	127	0
5000.7	183	127	0
5000.88	183	126	0
5001.01	183	125	0
5000.09	181	119	0
5000.28	182	119	0
5000.29	183	119	0
5000.31	184	119	0
5000.7	185	119	0
5000.7	184	119	0
5000.88	184	118	0
5001.01	184	117	0
5000.09	188	114	0
5000.28	189	114	0
5000.29	190	114	0
5000.31	191	114	0
5000.7	192	114	0
5000.7	191	114	0
5000.88	191	113	0
5001.01	191	112	0
5000.09	219	102	0
5000.28	220	102	0
5000.29	221	102	0
5000.31	222	102	0
5000.7	223	102	0
5000.7	222	102	0
5000.88	222	101	0
5001.01	222	100	0
5000.09	230	95	0
5000.28	231	95	0
5000.29	232	95	0
5000.31	233	95	0
5000.7	234	95	0
5000.7	233	95	0
5000.88	233	94	0
5001.01	233	93	0
5000.09	234	94	0
5000.28	235	94	0
5000.29	236	94	0
5000.31	237	94	0
5000.7	238	94	0
5000.7	237	94	0
5000.88	237	93	0
5001.01	237	92	0
5000.09	228	94	0
5000.28	229	94	0
5000.29	230	94	0
5000.31	231	94	0
5000.7	232	94	0
5000.7	231	94	0
5000.88	231	93	0
5001.01	231	92	0
5000.09	226	103	0
5000.28	227	103	0
5000.29	228	103	0
5000.31	229	103	0
5000.7	230	103	0
5000.7	229	103	0
5000.88	229	102	0
5001.01	229	101	0
5000.09	220	97	0
5000.28	221	97	0
5000.29	222	97	0
5000.31	223	97	0
5000.7	224	97	0
5000.7	223	97	0
5000.88	223	96	0
5001.01	223	95	0
5000.09	231	91	0
5000.28	232	91	0
5000.29	233	91	0
5000.31	234	91	0
5000.7	235	91	0
5000.7	234	91	0
5000.88	234	90	0
5001.01	234	89	0
5000.09	226	95	0
5000.28	227	95	0
5000.29	228	95	0
5000.31	229	95	0
5000.7	230	95	0
5000.7	229	95	0
5000.88	229	94	0
5001.01	229	93	0
5000.09	226	96	0
5000.28	227	96	0
5000.29	228	96	0
5000.31	229	96	0
5000.7	230	96	0
5000.7	229	96	0
5000.88	229	95	0
5001.01	229	94	0
5000.09	230	90	0
5000.28	231	90	0
5000.29	232	90	0
5000.31	233	90	0
5000.7	234	90	0
5000.7	233	90	0
5000.88	233	89	0
5001.01	233	88	0
5000.09	254	85	0
5000.28	255	85	0
5000.29	256	85	0
5000.31	257	85	0
5000.7	258	85	0
5000.7	257	85	0
5000.88	257	84	0
5001.01	257	83	0
5000.09	260	83	0
5000.28	261	83	0
5000.29	262	83	0
5000.31	263	83	0
5000.7	264	83	0
5000.7	263	83	0
5000.88	263	82	0
5001.01	263	81	0
5000.09	260	83	0
5000.28	261	83	0
5000.29	262	83	0
5000.31	263	83	0
5000.7	264	83	0
5000.7	263	83	0
5000.88	263	82	0
5001.01	263	81	0
5000.09	241	74	0
5000.28	242	74	0
5000.29	243	74	0
5000.31	244	74	0
5000.7	245	74	0
5000.7	244	74	0
5000.88	244	73	0
5001.01	244	72	0
5000.09	246	89	0
5000.28	247	89	0
5000.29	248	89	0
5000.31	249	89	0
5000.7	250	89	0
5000.7	249	89	0
5000.88	249	88	0
5001.01	249	87	0
5000.09	245	83	0
5000.28	246	83	0
5000.29	247	83	0
5000.31	248	83	0
5000.7	249	83	0
5000.7	248	83	0
5000.88	248	82	0
5001.01	248	81	0
5000.09	238	90	0
5000.28	239	90	0
5000.29	240	90	0
5000.31	241	90	0
5000.7	242	90	0
5000.7	241	90	0
5000.88	241	89	0
5001.01	241	88	0
5000.09	239	90	0
5000.28	240	90	0
5000.29	241	90	0
5000.31	242	90	0
5000.7	243	90	0
5000.7	242	90	0
5000.88	242	89	0
5001.01	242	88	0
5000.09	261	85	0
5000.28	262	85	0
5000.29	263	85	0
5000.31	264	85	0
5000.7	265	85	0
5000.7	264	85	0
5000.88	264	84	0
5001.01	264	83	0
5000.09	267	84	0
5000.28	268	84	0
5000.29	269	84	0
5000.31	270	84	0
5000.7	271	84	0
5000.7	270	84	0
